timestamp,value
2019-07-19 20:10:10,23.9
2019-07-19 20:20:11,24.0
2019-07-19 20:30:11,24.0
2019-07-19 20:40:16,24.1
2019-07-19 20:50:11,24.1
2019-07-19 21:00:20,24.1
2019-07-19 21:20:13,24.2
2019-07-19 21:30:14,24.2
2019-07-19 21:50:13,24.2
2019-07-19 22:00:12,24.2
2019-07-19 22:10:13,24.2
2019-07-19 22:20:13,24.2
2019-07-19 22:30:12,24.2
2019-07-19 22:40:18,24.2
2019-07-19 22:50:13,24.2
2019-07-19 23:00:18,24.2
2019-07-19 23:10:10,24.2
2019-07-19 23:20:13,24.2
2019-07-19 23:30:10,24.2
2019-07-19 23:40:13,24.2
2019-07-19 23:50:11,24.2
2019-07-20 00:00:14,24.2
2019-07-20 00:10:10,24.2
2019-07-20 00:20:12,24.1
2019-07-20 00:30:13,24.1
2019-07-20 00:40:17,24.1
2019-07-20 00:50:10,24.1
2019-07-20 01:00:12,24.1
2019-07-20 01:10:11,24.1
2019-07-20 01:20:13,24.1
2019-07-20 01:30:11,24.0
2019-07-20 01:40:11,24.0
2019-07-20 01:50:11,24.0
2019-07-20 02:00:11,24.0
2019-07-20 02:10:10,24.0
2019-07-20 02:20:13,23.9
2019-07-20 02:30:13,23.9
2019-07-20 02:40:16,23.9
2019-07-20 02:50:11,23.9
2019-07-20 03:00:14,23.9
2019-07-20 03:10:13,23.9
2019-07-20 03:20:11,23.9
2019-07-20 03:30:11,23.9
2019-07-20 03:40:11,23.8
2019-07-20 03:50:11,23.8
2019-07-20 04:00:14,23.8
2019-07-20 04:10:11,23.8
2019-07-20 04:20:11,23.8
2019-07-20 04:30:11,23.7
2019-07-20 04:40:11,23.7
2019-07-20 04:50:12,23.7
2019-07-20 05:00:11,23.7
2019-07-20 05:10:11,23.7
2019-07-20 05:20:11,23.7
2019-07-20 05:30:11,23.7
2019-07-20 05:40:18,23.7
2019-07-20 05:50:10,23.7
2019-07-20 06:00:19,23.7
2019-07-20 06:10:13,23.8
2019-07-20 06:20:13,23.8
2019-07-20 06:30:11,23.8
2019-07-20 06:40:18,23.8
2019-07-20 06:50:12,23.8
2019-07-20 07:00:13,23.9
2019-07-20 07:10:11,23.9
2019-07-20 07:20:13,23.9
2019-07-20 07:30:11,23.9
2019-07-20 07:40:13,23.9
2019-07-20 08:00:12,24.0
2019-07-20 08:10:13,24.0
2019-07-20 08:20:11,24.0
2019-07-20 08:30:12,24.1
2019-07-20 08:40:11,24.1
2019-07-20 08:50:13,24.1
2019-07-20 09:00:17,24.2
2019-07-20 09:10:13,24.2
2019-07-20 09:20:11,24.2
2019-07-20 09:30:13,24.3
2019-07-20 09:40:13,24.3
2019-07-20 09:50:12,24.4
2019-07-20 10:10:10,25.1
2019-07-20 10:20:11,25.3
2019-07-20 10:30:11,25.3
2019-07-20 10:40:13,25.3
2019-07-20 10:50:11,25.3
2019-07-20 11:00:14,25.3
2019-07-20 11:10:13,25.4
2019-07-20 11:20:13,25.4
2019-07-20 11:30:13,25.4
2019-07-20 11:40:13,25.4
2019-07-20 11:50:13,25.4
2019-07-20 12:00:13,25.2
2019-07-20 12:10:13,25.0
2019-07-20 12:20:13,24.7
2019-07-20 12:30:12,24.5
2019-07-20 12:40:13,24.4
2019-07-20 12:50:14,24.2
2019-07-20 13:00:18,24.1
2019-07-20 13:10:13,24.0
2019-07-20 13:20:13,23.9
2019-07-20 13:30:11,23.8
2019-07-20 13:40:13,23.7
2019-07-20 13:50:11,23.6
2019-07-20 14:00:14,23.5
2019-07-20 14:10:11,23.4
2019-07-20 14:20:13,23.4
2019-07-20 14:30:11,23.4
2019-07-20 14:40:13,23.4
2019-07-20 14:50:13,23.5
2019-07-20 15:00:14,23.7
2019-07-20 15:10:13,23.9
2019-07-20 15:20:13,24.1
2019-07-20 15:40:11,24.5
2019-07-20 15:50:19,24.7
2019-07-20 16:00:13,24.8
2019-07-20 16:10:13,24.9
2019-07-20 16:20:13,25.0
2019-07-20 16:30:11,25.1
2019-07-20 16:40:13,25.0
2019-07-20 16:50:13,24.8
2019-07-20 17:00:11,24.6
2019-07-20 17:10:12,24.4
2019-07-20 17:20:11,24.2
2019-07-20 17:30:13,24.1
2019-07-20 17:40:13,24.0
2019-07-20 17:50:11,23.9
2019-07-20 18:00:13,23.8
2019-07-20 18:10:13,23.7
2019-07-20 18:20:18,23.6
2019-07-20 18:40:10,23.6
2019-07-20 18:50:12,23.7
2019-07-20 19:00:19,23.8
2019-07-20 19:10:13,23.9
2019-07-20 19:20:13,24.0
2019-07-20 19:40:10,24.2
2019-07-20 19:50:13,24.2
2019-07-20 20:00:19,24.3
2019-07-20 20:10:11,24.4
2019-07-20 20:20:13,24.4
2019-07-20 20:30:13,24.4
2019-07-20 20:40:12,24.4
2019-07-20 20:50:13,24.4
2019-07-20 21:00:19,24.4
2019-07-20 21:10:13,24.5
2019-07-20 21:30:11,24.5
2019-07-20 21:40:11,24.5
2019-07-20 21:50:11,24.6
2019-07-20 22:00:16,24.6
2019-07-20 22:10:13,24.6
2019-07-20 22:20:11,24.6
2019-07-20 22:30:13,24.6
2019-07-20 22:40:13,24.6
2019-07-20 22:50:12,24.6
2019-07-20 23:00:14,24.6
2019-07-20 23:10:15,24.6
2019-07-20 23:20:11,24.6
2019-07-20 23:30:13,24.7
2019-07-20 23:40:13,24.7
2019-07-20 23:50:12,24.7
2019-07-21 00:00:15,24.7
2019-07-21 00:10:13,24.7
2019-07-21 00:20:11,24.7
2019-07-21 00:40:13,24.7
2019-07-21 00:50:13,24.7
2019-07-21 01:00:13,24.7
2019-07-21 01:10:10,24.7
2019-07-21 01:20:12,24.7
2019-07-21 01:30:13,24.6
2019-07-21 01:40:13,24.6
2019-07-21 01:50:13,24.6
2019-07-21 02:00:14,24.6
2019-07-21 02:10:12,24.7
2019-07-21 02:20:12,24.7
2019-07-21 02:30:13,24.7
2019-07-21 02:40:11,24.7
2019-07-21 02:50:12,24.7
2019-07-21 03:00:14,24.7
2019-07-21 03:10:10,24.7
2019-07-21 03:20:12,24.7
2019-07-21 03:30:13,24.7
2019-07-21 03:40:10,24.7
2019-07-21 03:50:12,24.7
2019-07-21 04:00:14,24.7
2019-07-21 04:10:13,24.7
2019-07-21 04:20:12,24.7
2019-07-21 04:30:14,24.7
2019-07-21 04:40:13,24.6
2019-07-21 04:50:13,24.6
2019-07-21 05:00:14,24.5
2019-07-21 05:10:11,24.5
2019-07-21 05:20:13,24.4
2019-07-21 05:30:11,24.4
2019-07-21 05:40:14,24.4
2019-07-21 05:50:13,24.3
2019-07-21 06:00:19,24.2
2019-07-21 06:10:13,24.1
2019-07-21 06:20:11,24.2
2019-07-21 06:30:13,24.2
2019-07-21 06:40:13,24.3
2019-07-21 06:50:13,24.3
2019-07-21 07:00:12,24.4
2019-07-21 07:10:13,24.4
2019-07-21 07:20:13,24.4
2019-07-21 07:30:13,24.4
2019-07-21 07:40:11,24.5
2019-07-21 07:50:13,24.5
2019-07-21 08:00:15,24.5
2019-07-21 08:10:13,24.5
2019-07-21 08:30:13,24.6
2019-07-21 08:40:13,24.6
2019-07-21 08:50:10,24.6
2019-07-21 09:00:16,24.7
2019-07-21 09:10:13,24.7
2019-07-21 09:20:13,24.7
2019-07-21 09:30:11,24.7
2019-07-21 09:40:11,24.8
2019-07-21 09:50:11,24.8
2019-07-21 10:00:14,24.9
2019-07-21 10:10:13,24.9
2019-07-21 10:20:13,24.9
2019-07-21 10:30:13,24.9
2019-07-21 10:40:10,24.8
2019-07-21 10:50:11,24.7
2019-07-21 11:00:14,24.5
2019-07-21 11:10:13,24.4
2019-07-21 11:20:11,24.2
2019-07-21 11:30:13,24.1
2019-07-21 11:40:13,24.1
2019-07-21 11:50:13,24.0
2019-07-21 12:00:12,24.0
2019-07-21 12:10:13,24.0
2019-07-21 12:20:16,24.1
2019-07-21 12:30:13,24.2
2019-07-21 12:40:11,24.4
2019-07-21 12:50:13,24.4
2019-07-21 13:00:14,24.6
2019-07-21 13:10:13,24.7
2019-07-21 13:20:15,24.8
2019-07-21 13:30:13,24.9
2019-07-21 13:40:11,25.0
2019-07-21 13:50:13,25.1
2019-07-21 14:00:19,25.1
2019-07-21 14:10:15,25.1
2019-07-21 14:20:11,24.9
2019-07-21 14:30:13,24.8
2019-07-21 14:50:13,24.5
2019-07-21 15:00:16,24.4
2019-07-21 15:10:13,24.3
2019-07-21 15:30:13,24.2
2019-07-21 15:40:13,24.1
2019-07-21 16:00:14,24.1
2019-07-21 16:10:13,24.0
2019-07-21 16:20:13,24.0
2019-07-21 16:30:14,23.9
2019-07-21 16:40:13,23.8
2019-07-21 16:50:11,23.8
2019-07-21 17:20:13,23.7
2019-07-21 17:30:12,23.6
2019-07-21 17:40:10,23.5
2019-07-21 17:50:11,23.5
2019-07-21 18:00:11,23.4
2019-07-21 18:10:18,23.5
2019-07-21 18:20:12,23.5
2019-07-21 18:30:13,23.5
2019-07-21 18:40:12,23.6
2019-07-21 18:50:11,23.8
2019-07-21 19:00:14,23.9
2019-07-21 19:10:14,24.0
2019-07-21 19:20:11,24.1
2019-07-21 19:30:13,24.2
2019-07-21 19:40:12,24.2
2019-07-21 19:50:13,24.3
2019-07-21 20:00:12,24.4
2019-07-21 20:10:11,24.4
2019-07-21 20:20:12,24.4
2019-07-21 20:30:11,24.4
2019-07-21 20:40:13,24.4
2019-07-21 20:50:11,24.4
2019-07-21 21:00:11,24.4
2019-07-21 21:10:10,24.5
2019-07-21 21:20:13,24.5
2019-07-21 21:30:13,24.5
2019-07-21 21:40:10,24.5
2019-07-21 21:50:13,24.5
2019-07-21 22:00:12,24.5
2019-07-21 22:10:13,24.5
2019-07-21 22:20:12,24.5
2019-07-21 22:30:13,24.5
2019-07-21 22:40:13,24.5
2019-07-21 22:50:12,24.5
2019-07-21 23:00:14,24.5
2019-07-21 23:10:12,24.5
2019-07-21 23:20:13,24.5
2019-07-21 23:30:13,24.5
2019-07-21 23:40:13,24.5
2019-07-21 23:50:10,24.6
2019-07-22 00:00:11,24.5
2019-07-22 00:10:13,24.5
2019-07-22 00:20:13,24.5
2019-07-22 00:30:11,24.5
2019-07-22 00:40:13,24.5
2019-07-22 00:50:12,24.5
2019-07-22 01:00:17,24.5
2019-07-22 01:10:13,24.5
2019-07-22 01:20:10,24.5
2019-07-22 01:30:11,24.5
2019-07-22 01:40:11,24.5
2019-07-22 01:50:11,24.5
2019-07-22 02:00:19,24.4
2019-07-22 02:10:16,24.4
2019-07-22 02:20:13,24.4
2019-07-22 02:30:10,24.4
2019-07-22 02:40:10,24.4
2019-07-22 02:50:12,24.4
2019-07-22 03:00:12,24.4
2019-07-22 03:10:17,24.4
2019-07-22 03:20:14,24.4
2019-07-22 03:30:13,24.4
2019-07-22 03:40:13,24.4
2019-07-22 03:50:13,24.4
2019-07-22 04:00:14,24.3
2019-07-22 04:10:18,24.3
2019-07-22 04:20:13,24.3
2019-07-22 04:30:13,24.3
2019-07-22 04:40:10,24.3
2019-07-22 04:50:13,24.2
2019-07-22 05:00:15,24.2
2019-07-22 05:10:13,24.2
2019-07-22 05:20:13,24.2
2019-07-22 05:30:13,24.3
2019-07-22 05:40:13,24.3
2019-07-22 05:50:11,24.3
2019-07-22 06:00:19,24.3
2019-07-22 06:10:11,24.3
2019-07-22 06:20:11,24.3
2019-07-22 06:30:11,24.3
2019-07-22 06:40:10,24.4
2019-07-22 06:50:13,24.4
2019-07-22 07:00:17,24.4
2019-07-22 07:10:13,24.4
2019-07-22 07:20:13,24.4
2019-07-22 07:30:11,24.4
2019-07-22 07:40:11,24.4
2019-07-22 07:50:10,24.4
2019-07-22 08:00:11,24.5
2019-07-22 08:10:13,24.5
2019-07-22 08:20:11,24.6
2019-07-22 08:30:11,24.7
2019-07-22 08:40:10,24.8
2019-07-22 08:50:10,24.8
2019-07-22 09:00:14,24.9
2019-07-22 09:10:13,25.0
2019-07-22 09:20:12,25.1
2019-07-22 09:30:13,25.2
2019-07-22 09:40:10,25.3
2019-07-22 09:50:12,25.4
2019-07-22 10:00:18,25.4
2019-07-22 10:10:10,25.5
2019-07-22 10:20:10,25.5
2019-07-22 10:30:13,25.5
2019-07-22 10:40:11,25.5
2019-07-22 10:50:10,25.4
2019-07-22 11:00:14,25.2
2019-07-22 11:10:11,24.9
2019-07-22 11:20:13,24.7
2019-07-22 11:30:11,24.5
2019-07-22 11:40:10,24.4
2019-07-22 11:50:11,24.2
2019-07-22 12:00:11,24.1
2019-07-22 12:10:10,24.0
2019-07-22 12:20:13,24.0
2019-07-22 12:30:13,23.9
2019-07-22 12:40:11,23.9
2019-07-22 12:50:11,23.9
2019-07-22 13:00:17,23.8
2019-07-22 13:10:13,23.8
2019-07-22 13:20:12,23.8
2019-07-22 13:30:13,23.8
2019-07-22 13:40:13,23.8
2019-07-22 13:50:11,23.8
2019-07-22 14:00:19,23.9
2019-07-22 14:10:13,23.9
2019-07-22 14:20:13,24.0
2019-07-22 14:30:14,24.0
2019-07-22 14:40:10,24.0
2019-07-22 14:50:13,24.1
2019-07-22 15:00:14,24.2
2019-07-22 15:10:10,24.2
2019-07-22 15:20:10,24.3
2019-07-22 15:30:10,24.3
2019-07-22 15:40:11,24.4
2019-07-22 15:50:11,24.4
2019-07-22 16:00:14,24.5
2019-07-22 16:10:11,24.5
2019-07-22 16:20:11,24.5
2019-07-22 16:30:13,24.5
2019-07-22 16:40:13,24.5
2019-07-22 16:50:13,24.6
2019-07-22 17:00:14,24.5
2019-07-22 17:10:10,24.5
2019-07-22 17:20:13,24.5
2019-07-22 17:30:11,24.4
2019-07-22 17:40:13,24.4
2019-07-22 17:50:13,24.4
2019-07-22 18:00:14,24.4
2019-07-22 18:10:13,24.4
2019-07-22 18:20:10,24.3
2019-07-22 18:30:13,24.3
2019-07-22 18:40:13,24.2
2019-07-22 18:50:11,24.2
2019-07-22 19:00:14,24.1
2019-07-22 19:10:13,24.1
2019-07-22 19:20:13,24.0
2019-07-22 19:30:14,23.9
2019-07-22 19:40:12,23.9
2019-07-22 19:50:11,23.8
2019-07-22 20:00:14,23.7
2019-07-22 20:10:11,23.7
2019-07-22 20:20:13,23.6
2019-07-22 20:30:13,23.6
2019-07-22 20:40:16,23.5
2019-07-22 20:50:14,23.6
2019-07-22 21:00:19,23.6
2019-07-22 21:10:13,23.7
2019-07-22 21:20:10,23.9
2019-07-22 21:30:13,23.9
2019-07-22 21:40:13,24.0
2019-07-22 21:50:11,24.1
2019-07-22 22:00:14,24.2
2019-07-22 22:10:11,24.2
2019-07-22 22:20:13,24.3
2019-07-22 22:30:16,24.3
2019-07-22 22:40:12,24.4
2019-07-22 22:50:13,24.4
2019-07-22 23:00:14,24.4
2019-07-22 23:10:11,24.4
2019-07-22 23:20:11,24.4
2019-07-22 23:30:11,24.4
2019-07-22 23:40:13,24.4
2019-07-22 23:50:13,24.4
2019-07-23 00:00:14,24.4
2019-07-23 00:10:10,24.4
2019-07-23 00:20:13,24.5
2019-07-23 00:30:13,24.5
2019-07-23 00:40:10,24.5
2019-07-23 00:50:13,24.5
2019-07-23 01:00:14,24.5
2019-07-23 01:10:13,24.5
2019-07-23 01:20:12,24.5
2019-07-23 01:30:11,24.5
2019-07-23 01:40:12,24.5
2019-07-23 01:50:10,24.5
2019-07-23 02:00:13,24.5
2019-07-23 02:10:12,24.5
2019-07-23 02:20:12,24.5
2019-07-23 02:30:13,24.5
2019-07-23 02:40:10,24.5
2019-07-23 02:50:12,24.4
2019-07-23 03:00:14,24.4
2019-07-23 03:10:10,24.4
2019-07-23 03:20:12,24.4
2019-07-23 03:30:12,24.4
2019-07-23 03:40:13,24.4
2019-07-23 03:50:12,24.4
2019-07-23 04:00:13,24.4
2019-07-23 04:10:10,24.4
2019-07-23 04:20:10,24.4
2019-07-23 04:30:13,24.4
2019-07-23 04:40:13,24.4
2019-07-23 04:50:13,24.4
2019-07-23 05:00:14,24.4
2019-07-23 05:10:13,24.4
2019-07-23 05:20:13,24.4
2019-07-23 05:30:13,24.4
2019-07-23 05:40:13,24.4
2019-07-23 05:50:11,24.4
2019-07-23 06:00:12,24.4
2019-07-23 06:10:13,24.4
2019-07-23 06:20:11,24.4
2019-07-23 06:30:11,24.4
2019-07-23 06:40:13,24.5
2019-07-23 06:50:13,24.6
2019-07-23 07:00:16,24.7
2019-07-23 07:10:12,24.7
2019-07-23 07:20:11,24.8
2019-07-23 07:30:11,24.8
2019-07-23 07:40:11,24.7
2019-07-23 07:50:13,24.5
2019-07-23 08:00:14,24.2
2019-07-23 08:10:11,23.9
2019-07-23 08:20:10,23.8
2019-07-23 08:30:13,23.7
2019-07-23 08:40:11,23.7
2019-07-23 08:50:13,23.7
2019-07-23 09:00:12,23.8
2019-07-23 09:10:11,23.9
2019-07-23 09:20:13,24.1
2019-07-23 09:30:13,24.3
2019-07-23 09:40:13,24.4
2019-07-23 09:50:10,24.3
2019-07-23 10:00:13,24.1
2019-07-23 10:10:13,24.1
2019-07-23 10:20:18,24.2
2019-07-23 10:30:11,24.3
2019-07-23 10:40:11,24.4
2019-07-23 10:50:13,24.4
2019-07-23 11:00:14,24.3
2019-07-23 11:10:12,24.4
2019-07-23 11:20:12,24.5
2019-07-23 11:30:13,24.5
2019-07-23 11:40:11,24.4
2019-07-23 11:50:13,24.4
2019-07-23 12:00:14,24.4
2019-07-23 12:10:13,24.5
2019-07-23 12:20:11,24.6
2019-07-23 12:30:11,24.5
2019-07-23 12:40:13,24.4
2019-07-23 12:50:10,24.4
2019-07-23 13:00:19,24.4
2019-07-23 13:10:15,24.5
2019-07-23 13:20:13,24.6
2019-07-23 13:30:13,24.6
2019-07-23 13:40:10,24.6
2019-07-23 13:50:13,24.6
2019-07-23 14:00:14,24.6
2019-07-23 14:10:13,24.7
2019-07-23 14:20:13,24.7
2019-07-23 14:30:11,24.8
2019-07-23 14:40:13,24.9
2019-07-23 14:50:11,25.0
2019-07-23 15:00:16,25.1
2019-07-23 15:10:11,25.2
2019-07-23 15:20:13,25.3
2019-07-23 15:30:11,25.5
2019-07-23 15:40:13,25.6
2019-07-23 15:50:10,25.7
2019-07-23 16:10:11,26.1
2019-07-23 16:20:11,26.2
2019-07-23 16:30:13,26.3
2019-07-23 16:40:13,26.4
2019-07-23 16:50:11,26.5
2019-07-23 17:00:17,26.5
2019-07-23 17:10:13,26.6
2019-07-23 17:20:13,26.6
2019-07-23 17:30:13,26.6
2019-07-23 17:40:13,26.7
2019-07-23 17:50:13,26.7
2019-07-23 18:00:17,26.7
2019-07-23 18:10:10,26.7
2019-07-23 18:20:13,26.6
2019-07-23 18:30:13,26.6
2019-07-23 18:40:13,26.6
2019-07-23 18:50:14,26.6
2019-07-23 19:00:19,26.6
2019-07-23 19:10:13,26.5
2019-07-23 19:20:13,26.5
2019-07-23 19:30:13,26.5
2019-07-23 19:40:13,26.4
2019-07-23 19:50:11,26.4
2019-07-23 20:00:12,26.3
2019-07-23 20:10:13,26.2
2019-07-23 20:20:13,26.2
2019-07-23 20:30:13,26.1
2019-07-23 20:40:11,26.0
2019-07-23 20:50:10,26.0
2019-07-23 21:00:16,25.8
2019-07-23 21:10:18,25.8
2019-07-23 21:20:11,25.7
2019-07-23 21:30:13,25.6
2019-07-23 21:40:18,25.5
2019-07-23 21:50:13,25.4
2019-07-23 22:00:14,25.4
2019-07-23 22:10:13,25.4
2019-07-23 22:20:13,25.3
2019-07-23 22:30:10,25.1
2019-07-23 22:40:10,25.1
2019-07-23 22:50:10,24.9
2019-07-23 23:00:14,24.8
2019-07-23 23:10:13,24.7
2019-07-23 23:20:13,24.7
2019-07-23 23:30:11,24.6
2019-07-23 23:40:13,24.5
2019-07-23 23:50:10,24.4
2019-07-24 00:00:13,24.4
2019-07-24 00:10:13,24.3
2019-07-24 00:20:13,24.2
2019-07-24 00:30:11,24.1
2019-07-24 00:40:12,24.0
2019-07-24 00:50:12,23.9
2019-07-24 01:00:17,23.9
2019-07-24 01:10:10,23.8
2019-07-24 01:20:13,23.7
2019-07-24 01:30:13,23.7
2019-07-24 01:40:10,23.6
2019-07-24 01:50:10,23.5
2019-07-24 02:00:14,23.4
2019-07-24 02:10:13,23.4
2019-07-24 02:20:11,23.3
2019-07-24 02:30:13,23.3
2019-07-24 02:40:13,23.2
2019-07-24 02:50:13,23.2
2019-07-24 03:00:15,23.1
2019-07-24 03:10:11,23.1
2019-07-24 03:20:13,23.0
2019-07-24 03:30:13,23.0
2019-07-24 03:40:13,22.9
2019-07-24 03:50:13,22.9
2019-07-24 04:00:19,22.8
2019-07-24 04:10:11,22.8
2019-07-24 04:20:13,22.7
2019-07-24 04:30:13,22.7
2019-07-24 04:40:11,22.7
2019-07-24 04:50:12,22.6
2019-07-24 05:00:11,22.6
2019-07-24 05:10:10,22.6
2019-07-24 05:20:11,22.5
2019-07-24 05:30:13,22.5
2019-07-24 05:40:13,22.5
2019-07-24 05:50:12,22.5
2019-07-24 06:00:14,22.4
2019-07-24 06:10:10,22.5
2019-07-24 06:20:11,22.5
2019-07-24 06:30:13,22.5
2019-07-24 06:40:14,22.5
2019-07-24 06:50:13,22.5
2019-07-24 07:00:19,22.5
2019-07-24 07:10:12,22.5
2019-07-24 07:20:13,22.5
2019-07-24 07:30:14,22.5
2019-07-24 07:40:11,22.5
2019-07-24 07:50:13,22.5
2019-07-24 08:00:11,22.6
2019-07-24 08:10:13,22.6
2019-07-24 08:20:12,22.6
2019-07-24 08:30:13,22.6
2019-07-24 08:40:13,22.6
2019-07-24 08:50:11,22.7
2019-07-24 09:00:11,22.8
2019-07-24 09:10:13,22.8
2019-07-24 09:20:11,22.9
2019-07-24 09:30:13,23.0
2019-07-24 09:40:11,23.1
2019-07-24 09:50:11,23.2
2019-07-24 10:00:14,23.2
2019-07-24 10:10:13,23.4
2019-07-24 10:20:10,23.7
2019-07-24 10:30:14,24.1
2019-07-24 10:40:13,24.4
2019-07-24 10:50:11,24.6
2019-07-24 11:00:19,24.9
2019-07-24 11:10:12,25.2
2019-07-24 11:20:13,25.3
2019-07-24 11:30:14,25.2
2019-07-24 11:40:13,25.1
2019-07-24 11:50:11,25.1
2019-07-24 12:00:14,25.1
2019-07-24 12:10:11,25.2
2019-07-24 12:20:11,25.2
2019-07-24 12:30:11,25.3
2019-07-24 12:40:13,25.3
2019-07-24 12:50:13,25.3
2019-07-24 13:00:19,25.2
2019-07-24 13:10:11,25.2
2019-07-24 13:20:13,25.2
2019-07-24 13:30:11,25.2
2019-07-24 13:40:13,25.2
2019-07-24 13:50:11,25.3
2019-07-24 14:00:11,25.4
2019-07-24 14:10:10,25.4
2019-07-24 14:20:13,25.5
2019-07-24 14:30:13,25.6
2019-07-24 14:40:13,25.7
2019-07-24 14:50:13,25.8
2019-07-24 15:00:14,25.9
2019-07-24 15:10:13,26.0
2019-07-24 15:20:13,26.1
2019-07-24 15:30:13,26.2
2019-07-24 15:40:13,26.3
2019-07-24 15:50:13,26.5
2019-07-24 16:00:14,26.6
2019-07-24 16:10:13,26.7
2019-07-24 16:20:11,26.8
2019-07-24 16:30:11,26.9
2019-07-24 16:40:13,26.9
2019-07-24 16:50:13,27.0
2019-07-24 17:00:14,27.0
2019-07-24 17:10:11,27.0
2019-07-24 17:20:13,27.0
2019-07-24 17:30:13,27.0
2019-07-24 17:40:12,27.0
2019-07-24 17:50:12,27.0
2019-07-24 18:00:13,27.0
2019-07-24 18:10:12,27.0
2019-07-24 18:20:12,27.0
2019-07-24 18:30:11,27.1
2019-07-24 18:40:10,27.1
2019-07-24 18:50:13,27.1
2019-07-24 19:00:13,27.1
2019-07-24 19:10:10,27.0
2019-07-24 19:20:10,27.0
2019-07-24 19:30:13,26.9
2019-07-24 19:40:11,26.9
2019-07-24 19:50:11,26.9
2019-07-24 20:00:14,26.8
2019-07-24 20:10:13,26.8
2019-07-24 20:20:10,26.7
2019-07-24 20:30:11,26.7
2019-07-24 20:40:13,26.6
2019-07-24 20:50:12,26.6
2019-07-24 21:00:16,26.5
2019-07-24 21:10:13,26.4
2019-07-24 21:20:10,26.3
2019-07-24 21:30:10,26.3
2019-07-24 21:40:13,26.2
2019-07-24 21:50:13,26.1
2019-07-24 22:00:14,26.0
2019-07-24 22:10:13,25.9
2019-07-24 22:20:13,25.8
2019-07-24 22:30:13,25.8
2019-07-24 22:40:13,25.7
2019-07-24 22:50:13,25.6
2019-07-24 23:00:11,25.5
2019-07-24 23:10:12,25.4
2019-07-24 23:20:12,25.4
2019-07-24 23:30:13,25.3
2019-07-24 23:40:13,25.2
2019-07-24 23:50:12,25.1
2019-07-25 00:00:14,25.0
2019-07-25 00:10:13,24.9
2019-07-25 00:20:12,24.9
2019-07-25 00:30:13,24.8
2019-07-25 00:40:13,24.7
2019-07-25 00:50:11,24.6
2019-07-25 01:00:16,24.6
2019-07-25 01:10:13,24.5
2019-07-25 01:20:11,24.4
2019-07-25 01:30:11,24.4
2019-07-25 01:40:13,24.4
2019-07-25 01:50:16,24.3
2019-07-25 02:00:14,24.2
2019-07-25 02:10:13,24.2
2019-07-25 02:20:15,24.1
2019-07-25 02:30:13,24.1
2019-07-25 02:40:11,24.0
2019-07-25 02:50:18,24.0
2019-07-25 03:00:15,24.0
2019-07-25 03:10:10,23.9
2019-07-25 03:20:13,23.9
2019-07-25 03:30:13,23.8
2019-07-25 03:40:13,23.8
2019-07-25 03:50:13,23.8
2019-07-25 04:00:14,23.7
2019-07-25 04:10:13,23.7
2019-07-25 04:20:13,23.6
2019-07-25 04:30:14,23.6
2019-07-25 04:40:11,23.5
2019-07-25 04:50:10,23.5
2019-07-25 05:00:18,23.5
2019-07-25 05:10:13,23.4
2019-07-25 05:20:11,23.4
2019-07-25 05:30:11,23.4
2019-07-25 05:40:12,23.3
2019-07-25 05:50:13,23.3
2019-07-25 06:00:19,23.3
2019-07-25 06:10:11,23.3
2019-07-25 06:20:13,23.2
2019-07-25 06:30:13,23.2
2019-07-25 06:40:13,23.2
2019-07-25 06:50:13,23.1
2019-07-25 07:00:11,23.1
2019-07-25 07:10:10,23.1
2019-07-25 07:20:13,23.1
2019-07-25 07:30:13,23.1
2019-07-25 07:40:11,23.0
2019-07-25 07:50:13,23.0
2019-07-25 08:00:11,23.0
2019-07-25 08:10:10,23.0
2019-07-25 08:20:12,23.0
2019-07-25 08:30:13,23.0
2019-07-25 08:40:11,23.0
2019-07-25 08:50:13,23.0
2019-07-25 09:00:11,23.0
2019-07-25 09:10:10,23.0
2019-07-25 09:20:12,23.0
2019-07-25 09:30:13,23.0
2019-07-25 09:40:11,23.0
2019-07-25 09:50:11,23.0
2019-07-25 10:00:14,23.0
2019-07-25 10:10:13,23.0
2019-07-25 10:20:13,23.0
2019-07-25 10:30:14,23.0
2019-07-25 10:40:13,23.0
2019-07-25 10:50:11,23.1
2019-07-25 11:00:16,23.1
2019-07-25 11:10:11,23.1
2019-07-25 11:20:13,23.2
2019-07-25 11:30:11,23.2
2019-07-25 11:40:13,23.3
2019-07-25 11:50:13,23.3
2019-07-25 12:00:19,23.4
2019-07-25 12:10:11,23.4
2019-07-25 12:20:10,23.4
2019-07-25 12:30:13,23.5
2019-07-25 12:40:13,23.6
2019-07-25 12:50:13,23.6
2019-07-25 13:00:11,23.7
2019-07-25 13:10:13,23.8
2019-07-25 13:20:12,23.9
2019-07-25 13:30:13,24.0
2019-07-25 13:40:13,24.1
2019-07-25 13:50:12,24.2
2019-07-25 14:00:13,24.3
2019-07-25 14:10:10,24.4
2019-07-25 14:20:13,24.5
2019-07-25 14:30:13,24.6
2019-07-25 14:40:10,24.7
2019-07-25 14:50:10,24.8
2019-07-25 15:00:13,25.0
2019-07-25 15:10:12,25.1
2019-07-25 15:20:10,25.2
2019-07-25 15:30:10,25.3
2019-07-25 15:40:10,25.4
2019-07-25 15:50:11,25.5
